emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
angry,0.38576785,0.16834152,0.4489161,0.2522192,0.16009519,0.0,0.49533328,0.050783977,0.0,0.17746925,0.39583057,0.328939,0.4310775,0.0,0.32588565,0.55581427,0.20119588,0.07438371,0.36658716,0.23698261
angry,0.22969839,0.2887904,0.8213514,0.2821378,0.91477346,1.0,0.7959534,0.6732044,1.0,0.9480908,0.82677037,0.3108999,0.24938285,1.0,0.2957966,0.057961825,0.9998894,0.4291454,0.06899971,0.2633937
angry,0.3904023,0.27529943,0.3045385,0.36643943,0.08858241,0.0,0.1808621,0.00014816475,1.0,0.019505784,0.3009453,0.24879497,0.3600282,0.0,0.3258749,0.3369569,0.31370297,0.31017947,0.09370064,0.17524396
angry,0.7113873,0.23702286,0.8497088,0.23014817,0.58350503,1.0,0.6682379,0.964265,1.0,0.3844719,0.6725019,0.21784319,0.23442264,1.0,0.60402316,0.045025267,0.9996835,0.63024634,0.07579476,0.71889085
angry,0.54618514,0.53056246,0.5169844,0.6079215,0.07541009,1.0,0.18777055,0.5861647,1.0,0.12817222,0.29999122,0.64845145,0.4105467,1.0,0.36648405,0.18183923,0.96651155,0.19492984,0.42181703,0.12687117
angry,0.41832945,0.34858444,0.42821804,0.34786376,0.24947396,0.0,0.31630278,0.59857905,1.0,0.26705185,0.3456037,0.51875716,0.21531278,1.0,0.520756,0.034461107,0.9998672,0.7648557,0.09060125,0.07302241
angry,0.4051136,0.3218429,0.8497639,0.27076083,0.67191505,0.0,0.5794273,0.91312873,0.0,0.48359984,0.673085,0.2730742,0.25301564,1.0,0.5454907,0.15797193,0.99750227,0.415048,0.18830654,0.86190397
angry,0.35907325,0.3288189,0.24111055,0.5777131,0.12467361,0.0,0.23319116,0.025981141,1.0,0.1401383,0.18523489,0.30741304,0.28683147,1.0,0.253885,0.08540678,0.97412664,0.52263755,0.15348645,0.14340453
angry,0.31627727,0.19530928,0.5054113,0.5539827,0.09930233,0.0,0.13927604,0.07506858,0.0,0.077946,0.31068623,0.34318078,0.29221863,1.0,0.54362917,0.17617801,0.4624582,0.21739765,0.32462996,0.07093371
angry,0.40335423,0.25135282,0.5639342,0.36144826,0.2559637,0.0,0.20463637,0.13633873,0.0,0.19186302,0.6676798,0.71800643,0.3167441,0.0,0.31921694,0.32244295,0.07536645,0.11608944,0.15352884,0.04617433
angry,0.3178415,0.10096031,0.779004,0.25016102,0.6929723,1.0,0.8577707,0.97761655,0.0,0.14235821,0.35772827,0.5253895,0.27915832,1.0,0.43006504,0.030578481,0.9994861,0.7449845,0.18507248,0.52383107
angry,0.44262725,0.23249893,0.3878514,0.40526885,0.21932341,0.0,0.22021036,0.07975268,0.0,0.14016189,0.32423753,0.44257888,0.46550217,0.0,0.33002102,0.47316864,0.88453335,0.17931163,0.24214162,0.043358162
angry,0.45566946,0.09574058,0.60047483,0.37937164,0.093908615,0.0,0.1721962,0.02108575,1.0,0.04584098,0.32219902,0.513017,0.46433467,1.0,0.5175034,0.11848274,0.99312913,0.26830778,0.1454168,0.030706877
angry,0.471878,0.18880522,0.78967875,0.31871206,0.2811816,0.0,0.54471475,0.008601215,1.0,0.06628128,0.55772054,0.43672633,0.41445175,1.0,0.5778162,0.064232394,0.99090075,0.6074816,0.046333138,0.6562996
angry,0.35685748,0.35089374,0.28120863,0.46586373,0.13108878,0.0,0.1788933,0.012585613,0.0,0.105483145,0.32045788,0.15598175,0.46931875,1.0,0.71642375,0.2227537,0.6835355,0.18246347,0.3474286,0.10281784
angry,0.2956813,0.24515752,0.8199194,0.5566355,0.14865996,0.0,0.12912911,0.03037528,1.0,0.1125242,0.49480575,0.18938746,0.49428234,1.0,0.47455618,0.20356368,0.9956493,0.46146685,0.4192954,0.051607095
angry,0.27382547,0.110676505,0.7138996,0.4137434,0.07324623,0.0,0.14179647,0.05657442,1.0,0.09870433,0.4809547,0.3213546,0.47138292,0.0,0.72713065,0.55942065,0.30778638,0.03763968,0.34646088,0.041584767
angry,0.36925766,0.22822785,0.2447132,0.3955204,0.39675093,1.0,0.30280307,0.98137957,1.0,0.794968,0.53351974,0.35435292,0.349307,1.0,0.53218377,0.042136308,0.9977881,0.40701082,0.12197243,0.0919649
angry,0.33307624,0.23291741,0.70959175,0.40784633,0.062441003,0.0,0.15865739,0.0736298,1.0,0.14452268,0.2727366,0.25985608,0.5595278,0.0,0.62667453,0.4297454,0.16245103,0.13392144,0.54195386,0.08738731
angry,0.4873744,0.21220209,0.5863937,0.35395586,0.067556284,1.0,0.21830806,0.0017030265,1.0,0.031149413,0.43705705,0.13864134,0.50851905,0.0,0.66509175,0.6650523,0.075592555,0.060536392,0.25345692,0.04662144
angry,0.44491732,0.22185248,0.4835983,0.3775582,0.044241264,1.0,0.11436488,0.020212894,1.0,0.054001592,0.5385331,0.21264566,0.5221687,1.0,0.7753782,0.3870999,0.24598281,0.2803969,0.24088633,0.047670867
angry,0.31581518,0.3053416,0.28520724,0.3071335,0.14348187,0.0,0.17678457,0.052896302,1.0,0.12504517,0.28809816,0.22682129,0.5212666,0.0,0.49820912,0.5406428,0.07030281,0.11746391,0.34977227,0.029398452
angry,0.33212304,0.10430563,0.9206993,0.3227935,0.09537577,0.0,0.33225995,0.004427777,0.0,0.011893579,0.27251548,0.5277828,0.63619936,0.0,0.60713756,0.7340907,0.02246844,0.2366665,0.3499792,0.8407054
angry,0.36974704,0.253081,0.7277782,0.29011393,0.06480529,0.0,0.32446447,0.15583618,1.0,0.037745345,0.18964644,0.2882674,0.3867088,0.0,0.28111976,0.21492219,0.14492875,0.21817143,0.4573469,0.76941735
angry,0.22118539,0.15061398,0.49958616,0.24139254,0.6436629,1.0,0.70457745,0.9914296,0.0,0.7972124,0.64733666,0.48159873,0.21509229,1.0,0.7080629,0.017272934,0.9998708,0.66352636,0.06459848,0.656941
angry,0.51232094,0.5411081,0.5040877,0.29318425,0.42330328,0.0,0.399149,0.344479,0.0,0.4144018,0.56899416,0.3469654,0.5795114,1.0,0.6141122,0.46828383,0.30842507,0.15710647,0.5285403,0.20765305
angry,0.24947135,0.084419735,0.25465953,0.24069865,0.1343357,0.0,0.20333557,0.028880669,1.0,0.057939827,0.6513118,0.8680901,0.408909,0.0,0.6803515,0.8187927,0.980113,0.75463057,0.16336413,0.08508021
angry,0.42622146,0.4614034,0.2556754,0.3708714,0.18380208,0.0,0.22633253,0.008112629,0.0,0.106530316,0.37100202,0.5153104,0.3537348,0.0,0.8063833,0.43796736,0.98061746,0.40957192,0.71300036,0.1446402
angry,0.21896087,0.1380443,0.38091323,0.48701045,0.20958513,1.0,0.15240575,0.28783837,0.0,0.41934502,0.3835072,0.6473309,0.40216005,1.0,0.7628916,0.15351412,0.99531823,0.506617,0.10257673,0.11381765
angry,0.3637561,0.35635275,0.26569784,0.30389318,0.49960703,1.0,0.39564353,0.952016,1.0,0.62015134,0.3820328,0.1846872,0.37762743,1.0,0.35775104,0.14472108,0.99561054,0.36104023,0.37593856,0.5290253
angry,0.47358257,0.27776194,0.22349305,0.6472017,0.06750835,1.0,0.14524111,0.040478233,1.0,0.14270881,0.40295595,0.06740446,0.5024188,1.0,0.38407198,0.38153642,0.14747259,0.039187707,0.074890286,0.04018699
angry,0.33980507,0.21376653,0.38877392,0.3098324,0.23153552,1.0,0.505856,0.27828988,0.0,0.29299045,0.49354056,0.1485082,0.5041062,0.0,0.3244226,0.28398463,0.29219708,0.090838216,0.39982942,0.41794798
angry,0.29123944,0.1536592,0.26626876,0.36549714,0.10823288,0.0,0.15415059,0.010160355,1.0,0.042302176,0.45802274,0.57510996,0.5217286,0.0,0.66767097,0.4441184,0.09131242,0.106574535,0.49387512,0.060985107
angry,0.36327493,0.12088714,0.29973733,0.5309741,0.068098694,0.0,0.1574618,0.031509638,0.0,0.08068896,0.3479209,0.51459527,0.37251025,0.0,0.60979784,0.6271835,0.012288737,0.10430029,0.3450279,0.050378792
angry,0.35078114,0.56209755,0.5217405,0.32069767,0.8862407,1.0,0.83450466,0.9925567,1.0,0.9636306,0.5894152,0.16132867,0.15758364,1.0,0.43559888,0.023203755,0.9998209,0.40846074,0.09311902,0.25822216
angry,0.55836785,0.38586736,0.21210344,0.29862162,0.19802383,0.0,0.2800336,0.108799875,1.0,0.19286646,0.34946603,0.38350937,0.49458426,0.0,0.55226195,0.2911996,0.19162531,0.2054839,0.42301306,0.87402654
angry,0.44612116,0.2474951,0.576051,0.49469975,0.07564846,1.0,0.11718369,0.009110804,0.0,0.052942444,0.6490022,0.45850873,0.37643167,0.0,0.82778054,0.7378526,0.0038995913,0.05999576,0.03034033,0.042862486
angry,0.5155074,0.49719563,0.15215907,0.6564445,0.07392127,1.0,0.17189145,0.14784995,0.0,0.13396442,0.3085909,0.43059286,0.51122355,1.0,0.36074212,0.18833216,0.37337044,0.16257071,0.30191204,0.078565225
angry,0.4950579,0.22396028,0.55417126,0.3304552,0.07398587,0.0,0.16056696,0.4390586,1.0,0.02548737,0.22398578,0.7221122,0.5081508,0.0,0.65358615,0.69678974,0.08559064,0.29809523,0.51694065,0.04514565
angry,0.46915638,0.39076626,0.15876292,0.4619108,0.1242552,0.0,0.14871246,0.02718845,0.0,0.055098012,0.21593106,0.27626342,0.31070107,0.0,0.40959132,0.36525938,0.10385662,0.43600592,0.14637363,0.0969566
angry,0.3927235,0.21700054,0.51805764,0.3555196,0.5892803,1.0,0.44330007,0.4095089,0.0,0.67294157,0.5567981,0.43211308,0.35214978,1.0,0.59964216,0.044794746,0.9966695,0.3790206,0.25746182,0.18671334
angry,0.43843347,0.2871239,0.78999174,0.23524998,0.20771062,1.0,0.56778103,0.1377531,1.0,0.13343538,0.42661768,0.17404577,0.32552475,1.0,0.56647354,0.5787137,0.99451184,0.2354624,0.33010736,0.5009436
angry,0.4725973,0.281629,0.6062336,0.37689027,0.39551815,1.0,0.2246357,0.5955514,1.0,0.15753396,0.544635,0.22310156,0.37563422,1.0,0.6998089,0.01117196,0.99956185,0.76166147,0.35523117,0.05172879
angry,0.53010505,0.10338647,0.34254125,0.26877937,0.2024135,0.0,0.6183737,0.10570041,0.0,0.1651994,0.47471225,0.5145535,0.25945798,1.0,0.48319575,0.034377728,0.99952555,0.49978897,0.19781737,0.42483574
angry,0.6134288,0.16368486,0.6735085,0.27494812,0.15497561,0.0,0.2752454,0.0053532016,0.0,0.033915885,0.239691,0.28282374,0.55415297,1.0,0.6353252,0.25298703,0.9983918,0.30781648,0.15512048,0.18171984
angry,0.3982325,0.14012292,0.86942536,0.32244316,0.2737028,1.0,0.60191673,0.14707524,0.0,0.08691393,0.3606314,0.43783176,0.3353219,1.0,0.61651623,0.013962964,0.9998141,0.8596798,0.14879572,0.5435028
angry,0.2952692,0.2882216,0.8989205,0.31935146,0.23143664,1.0,0.61190677,0.35783362,0.0,0.25271714,0.5309461,0.48158163,0.35335505,1.0,0.1970085,0.037215512,0.9957942,0.18587019,0.19964862,0.18130021
angry,0.68345505,0.15315573,0.79130316,0.24206837,0.06673897,0.0,0.40874657,0.037322603,0.0,0.022942076,0.19301638,0.4240013,0.5362297,0.0,0.42890376,0.40684396,0.04942517,0.12054823,0.15794617,0.8842892
angry,0.5491768,0.14103253,0.39301905,0.4083719,0.043033894,0.0,0.0960994,0.20963004,0.0,0.029900253,0.48223782,0.32202882,0.34692904,0.0,0.6312576,0.33196512,0.013120289,0.10358531,0.33852187,0.038083736
angry,0.41187862,0.3188938,0.63016427,0.26896477,0.074840404,0.0,0.31558922,0.011488875,0.0,0.027059603,0.28776237,0.5042143,0.4487191,0.0,0.5623907,0.5394453,0.4622418,0.085278384,0.19358368,0.6491614
angry,0.44032058,0.4985309,0.33173305,0.63401985,0.049058497,0.0,0.16188785,0.07619396,0.0,0.030414227,0.19845933,0.15345931,0.25041163,0.0,0.3732258,0.3028384,0.0021985425,0.16013917,0.15787755,0.04533218
angry,0.56190157,0.18951257,0.3753004,0.2822008,0.04881453,0.0,0.27598408,0.025291286,1.0,0.05796404,0.48920903,0.3688123,0.47849888,0.0,0.47555545,0.59851766,0.14146043,0.14930888,0.5139733,0.091641724
angry,0.3521613,0.24598572,0.6259669,0.3352082,0.18992963,1.0,0.47957724,0.24194969,0.0,0.28214705,0.5674386,0.12951206,0.4747732,0.0,0.79514545,0.608033,0.86411136,0.037455067,0.44274548,0.13822357
angry,0.43065357,0.19797769,0.42933398,0.43876708,0.067673914,0.0,0.18063352,0.001764825,0.0,0.027834907,0.43861967,0.4181205,0.5168292,0.0,0.85015976,0.6294756,0.029776745,0.09805997,0.55037665,0.041352108
angry,0.45975414,0.1204147,0.85371614,0.25214413,0.8979995,1.0,0.8621188,0.4482761,1.0,0.8843705,0.5836644,0.38015157,0.22084928,1.0,0.17667912,0.019651273,0.9999924,0.50550395,0.05111409,0.4863771
angry,0.5250298,0.28030747,0.2611002,0.26947185,0.80739945,1.0,0.56290317,0.9548617,1.0,0.65404844,0.63518524,0.52959776,0.2343383,1.0,0.4430375,0.02812191,0.99768555,0.87682265,0.07074331,0.7503545
angry,0.29827985,0.27024108,0.3611496,0.33521456,0.06689495,0.0,0.21974415,0.044191297,0.0,0.036476217,0.38399065,0.62655264,0.32613307,0.0,0.44061694,0.16815443,0.06997391,0.141555,0.6626661,0.08304594
angry,0.3711305,0.07682953,0.6952067,0.22826405,0.5258678,0.0,0.4897893,0.40476495,0.0,0.4021328,0.69842607,0.36060107,0.4259998,1.0,0.76033336,0.017551664,0.99872404,0.9079876,0.2882447,0.3379809
angry,0.3794006,0.34509575,0.4038257,0.36363468,0.25423262,0.0,0.4793118,0.52599597,0.0,0.13747613,0.37402907,0.33248946,0.3143209,0.0,0.5613864,0.08184799,0.5989968,0.075697765,0.19970436,0.90775454
angry,0.25861418,0.15057234,0.5647679,0.30441898,0.12558709,0.0,0.43672842,0.1517194,0.0,0.1149678,0.20693344,0.35034016,0.43688405,0.0,0.30009624,0.44153574,0.53852165,0.09770725,0.06271419,0.24835685
angry,0.5517548,0.47116202,0.4911302,0.53063804,0.4927325,0.0,0.1841579,0.85380834,0.0,0.68860245,0.7406317,0.080407605,0.5472948,1.0,0.7293545,0.46035716,0.42219847,0.5237411,0.39676136,0.09741155
angry,0.6718007,0.5581603,0.5524557,0.4431862,0.35128474,1.0,0.36202922,0.3116875,1.0,0.27201384,0.40028283,0.2595005,0.55149364,0.0,0.48158652,0.35052675,0.3687076,0.24076536,0.055760745,0.3063541
angry,0.30176333,0.194894,0.7342885,0.40077037,0.07327021,1.0,0.15047769,0.0065762224,0.0,0.028603261,0.35155427,0.65076065,0.39843017,0.0,0.62173826,0.48799133,0.1671443,0.10561433,0.20903233,0.062692985
angry,0.46217555,0.2040489,0.23239459,0.62342745,0.047808364,0.0,0.12908536,0.019498484,0.0,0.0103437165,0.19208561,0.6726775,0.370603,0.0,0.5370858,0.22472122,0.31381345,0.2412883,0.09145724,0.059985828
angry,0.4282175,0.32911655,0.49520943,0.38095006,0.22846505,0.0,0.1688932,0.054139264,1.0,0.19908361,0.26083142,0.31874394,0.3017944,1.0,0.3730359,0.008839376,0.999537,0.62542063,0.07626545,0.03797263
angry,0.5087535,0.29933432,0.5628457,0.34858298,0.20000245,0.0,0.18607737,0.0131800845,1.0,0.108339995,0.34049085,0.2992007,0.41831228,0.0,0.35953373,0.3779972,0.93236387,0.23941453,0.29034966,0.04328758
angry,0.43569887,0.35998797,0.22264199,0.37301442,0.12801225,0.0,0.11844451,0.0136471335,1.0,0.22885229,0.51329684,0.48465028,0.4541351,1.0,0.5933052,0.05544244,0.9878049,0.69512475,0.090677164,0.057342064
angry,0.38990018,0.21950725,0.20113558,0.71730095,0.22259079,0.0,0.1617075,0.011267933,1.0,0.122196846,0.5568499,0.337637,0.5298513,0.0,0.41086373,0.61034167,0.53081673,0.12204438,0.059796873,0.03756228
angry,0.40089586,0.4782023,0.12156614,0.7272399,0.0822891,0.0,0.07360639,0.0041849716,0.0,0.03896848,0.24532905,0.4211184,0.64119315,0.0,0.50100404,0.82291657,0.008701549,0.11762009,0.8102995,0.06468976
angry,0.53655946,0.1627682,0.39670545,0.34792015,0.31834882,1.0,0.38116834,0.19750774,1.0,0.60640866,0.41686037,0.40238443,0.38743022,1.0,0.46414995,0.49036056,0.92719144,0.4406513,0.33940032,0.37205946
angry,0.41781104,0.47878465,0.36760452,0.6334207,0.04913424,0.0,0.14443272,0.11538323,1.0,0.023608,0.27937225,0.3228906,0.49006218,0.0,0.6594184,0.20141737,0.9718544,0.18520446,0.103233814,0.04067908
angry,0.2640713,0.115873255,0.50386965,0.4066233,0.06670271,0.0,0.12241681,0.18371807,0.0,0.037575997,0.24971381,0.3658402,0.48661798,0.0,0.80815387,0.625334,0.084604084,0.22143261,0.90098274,0.10742724
angry,0.684236,0.28448087,0.8942173,0.3943484,0.45400083,0.0,0.4790685,0.18023507,1.0,0.22361307,0.31380346,0.3928419,0.23045808,1.0,0.32768974,0.024746068,0.9992489,0.9387611,0.057216775,0.2872366
angry,0.33800158,0.27128112,0.22937553,0.2580257,0.06587683,0.0,0.38744023,0.007040592,0.0,0.036671363,0.4822914,0.27948213,0.53491354,0.0,0.67849594,0.6492003,0.0036621788,0.054530866,0.40673414,0.27814883
angry,0.44767928,0.58464766,0.22808439,0.50848526,0.1214022,0.0,0.21020567,0.037013903,1.0,0.15526088,0.47141364,0.3283844,0.39863345,1.0,0.5578575,0.4657413,0.19591823,0.15901586,0.5426996,0.08515649
angry,0.5414772,0.26110467,0.46336246,0.24796106,0.11851876,0.0,0.28493428,0.001508647,0.0,0.016423747,0.16976133,0.45053285,0.39158612,1.0,0.31418672,0.07651959,0.9898593,0.3696106,0.096990265,0.21393359
angry,0.42176843,0.120035104,0.1584799,0.44664901,0.04911768,0.0,0.12121296,0.11609407,0.0,0.032247145,0.43501684,0.41085202,0.4957247,0.0,0.47674313,0.4647863,0.36372787,0.2577237,0.171176,0.039230525
angry,0.19495246,0.12599418,0.60787797,0.27959457,0.7422195,0.0,0.26239556,0.2795989,0.0,0.54402053,0.62836635,0.1766518,0.44126916,1.0,0.28300583,0.7120019,0.6574075,0.117350265,0.48951146,0.0637784
angry,0.62755,0.37652415,0.11949407,0.33914807,0.48157385,1.0,0.48010066,0.5086095,1.0,0.7543369,0.6022257,0.2958406,0.36976498,1.0,0.4756427,0.11826841,0.9689001,0.08350047,0.36685616,0.4637685
angry,0.26445788,0.16748656,0.41217884,0.35210723,0.08915051,1.0,0.22378846,0.006443091,1.0,0.038231418,0.69941586,0.49594852,0.3522869,0.0,0.73439217,0.6902414,0.06314176,0.08875344,0.2911971,0.06450385
angry,0.43993175,0.15437731,0.7014738,0.33070433,0.20317331,0.0,0.7252059,0.9574699,1.0,0.06698187,0.23470962,0.5872246,0.2973792,1.0,0.7107229,0.013402946,0.9990019,0.84813535,0.080519766,0.81856304
angry,0.28229845,0.17410748,0.32028472,0.3692742,0.15250623,0.0,0.20083866,0.012559501,1.0,0.14052898,0.24075253,0.48882464,0.32548642,0.0,0.2816772,0.5500661,0.0018994912,0.058398403,0.19393551,0.031923052
happy,0.35649326,0.37465775,0.4243593,0.24931696,0.8809755,1.0,0.6140959,0.78995985,0.0,0.9423797,0.7152107,0.23906857,0.58200926,1.0,0.33068565,0.38183925,0.9899428,0.4750131,0.11872676,0.30199355
happy,0.47915956,0.43005598,0.2789613,0.30177754,0.5378433,0.0,0.4015076,0.004857641,0.0,0.507863,0.6019907,0.37998402,0.6576749,0.0,0.46589234,0.7502421,0.025171435,0.28906545,0.1777197,0.24366097
happy,0.56559455,0.35103396,0.2406512,0.36597857,0.879769,0.0,0.47066355,0.86796904,1.0,0.8831355,0.7807895,0.24071705,0.15799469,1.0,0.30776992,0.026216378,0.99958056,0.52119255,0.14436519,0.33364102
happy,0.5834816,0.57974887,0.14018032,0.24694727,0.7068644,0.0,0.43993914,0.025365598,0.0,0.6804704,0.51939815,0.32088768,0.27513254,1.0,0.36706638,0.015099488,0.9972408,0.76829475,0.046895955,0.90565836
happy,0.35785764,0.33444914,0.13945216,0.35011116,0.88267,1.0,0.4532565,0.99658656,1.0,0.94025886,0.73648757,0.18395811,0.20058598,1.0,0.3687636,0.030107975,0.998575,0.30345505,0.14004011,0.28393155
happy,0.5252201,0.45434913,0.14135994,0.38120943,0.5404116,0.0,0.42345116,0.073829204,1.0,0.7988571,0.8227324,0.07685442,0.4167888,1.0,0.529489,0.29260013,0.9947149,0.38056248,0.21065193,0.20932536
happy,0.3177385,0.40786922,0.19897045,0.30063838,0.8408771,1.0,0.39951384,0.24207395,0.0,0.8551287,0.60814375,0.3482898,0.38970408,1.0,0.23382849,0.6846821,0.9983418,0.08202746,0.054336242,0.26734424
happy,0.37383297,0.2480806,0.3774728,0.608749,0.14409263,0.0,0.1727537,0.0114709055,0.0,0.069513716,0.7519495,0.32435438,0.2844439,0.0,0.83428544,0.6183563,0.31613642,0.13006169,0.08444019,0.035861097
happy,0.45545796,0.4697537,0.40977424,0.30460495,0.81932026,0.0,0.4399792,0.9407621,0.0,0.92409915,0.48333615,0.28573,0.3352446,1.0,0.42618033,0.4462115,0.9912477,0.108633675,0.3219137,0.65925676
happy,0.41659614,0.27448854,0.3109571,0.24040464,0.92166454,1.0,0.5502109,0.6795781,1.0,0.8994044,0.722685,0.12163179,0.2021367,1.0,0.102300234,0.032369114,0.9979644,0.44486126,0.015612032,0.27816
happy,0.3708754,0.2477045,0.46253017,0.3796878,0.20086925,1.0,0.1291521,0.04372656,0.0,0.4737742,0.22418155,0.18128756,0.5010368,0.0,0.5664858,0.21148777,0.9903218,0.15433028,0.2266563,0.033653848
happy,0.4430174,0.3425758,0.39973956,0.256392,0.560862,1.0,0.55128783,0.052535452,0.0,0.6857888,0.49792877,0.42801017,0.3637728,1.0,0.31755584,0.11433963,0.9963347,0.38827685,0.14251997,0.6634357
happy,0.2727753,0.28347966,0.2920061,0.26609266,0.7083267,0.0,0.37169093,0.16682115,1.0,0.70144176,0.72724926,0.24540353,0.25744212,1.0,0.647275,0.020034527,0.9961289,0.3079056,0.054434713,0.36779726
happy,0.5843559,0.58073395,0.4062812,0.35211343,0.5192305,0.0,0.60731053,0.8259569,0.0,0.7070145,0.8568649,0.254064,0.49035135,1.0,0.39088148,0.5130282,0.98224765,0.23982139,0.09570642,0.14145863
happy,0.40433526,0.28806695,0.46491376,0.24217142,0.9289724,1.0,0.52123356,0.99988365,1.0,0.9736362,0.6834145,0.4188183,0.2661994,1.0,0.47041386,0.052191086,0.99971396,0.31812954,0.13414608,0.47464564
happy,0.20483772,0.16203755,0.56384885,0.2869946,0.86072034,1.0,0.6677059,0.80330014,0.0,0.86852473,0.8341282,0.37738693,0.5070384,1.0,0.51261485,0.4144756,0.9700521,0.08076692,0.20233108,0.1919583
happy,0.33620566,0.09824218,0.5148147,0.45223844,0.5613703,1.0,0.23732588,0.027016958,1.0,0.6619687,0.69747865,0.6219105,0.45791936,1.0,0.52963465,0.73155284,0.034902196,0.062394567,0.36166897,0.070940636
happy,0.5540494,0.5249306,0.50485325,0.29685664,0.5089477,1.0,0.40976036,0.8538889,1.0,0.69257385,0.48356137,0.31855172,0.27071467,1.0,0.19676016,0.3068112,0.9529975,0.14348567,0.40741548,0.7351986
happy,0.3553871,0.18958442,0.43606088,0.287046,0.8882412,1.0,0.4843853,0.99580824,1.0,0.8993167,0.8321362,0.22548068,0.44224828,1.0,0.30074915,0.101386145,0.99916625,0.15751071,0.10007871,0.43410757
happy,0.5189495,0.3833888,0.45045877,0.2707089,0.912887,1.0,0.60912275,0.097136654,0.0,0.887926,0.6966524,0.10469614,0.4778428,1.0,0.16024384,0.4314585,0.029324282,0.058617342,0.18842995,0.43110588
happy,0.30947745,0.22722755,0.43373916,0.26830375,0.7798857,0.0,0.6286836,0.44281062,1.0,0.828973,0.6051496,0.5258748,0.1764254,1.0,0.45617622,0.046092026,0.9989687,0.70081186,0.10333331,0.73505545
happy,0.46834636,0.3873124,0.3001047,0.23459557,0.9037107,1.0,0.3538291,0.8192775,1.0,0.92331934,0.8003619,0.13205017,0.39579645,1.0,0.398955,0.15393054,0.98804295,0.13462861,0.24011572,0.34542844
happy,0.4316689,0.27448943,0.11737877,0.39566576,0.81906265,1.0,0.6366868,0.7546533,1.0,0.855584,0.8417401,0.506018,0.22726093,1.0,0.5912309,0.09646835,0.99816424,0.17777362,0.09951479,0.16489793
happy,0.33014393,0.22360417,0.13768671,0.35462382,0.89683604,1.0,0.43644595,0.948359,0.0,0.9191466,0.7894416,0.34068528,0.4216567,1.0,0.45433033,0.1529231,0.98873436,0.10834285,0.22861288,0.3047865
happy,0.69256526,0.6217028,0.1680833,0.39611182,0.5079256,1.0,0.42598394,0.4531174,1.0,0.5560615,0.5106928,0.39520907,0.4302197,0.0,0.4797022,0.33578712,0.51331574,0.30341747,0.2120847,0.5413755
happy,0.3057185,0.21208152,0.32435095,0.24169113,0.7436357,1.0,0.26284805,0.8571141,1.0,0.94823885,0.6142333,0.07707388,0.3185129,1.0,0.2196727,0.10603205,0.9954905,0.34124893,0.30748516,0.29245582
happy,0.48448613,0.41285083,0.20765665,0.5794886,0.44771177,0.0,0.23895252,0.9102505,1.0,0.8418594,0.53849334,0.14148356,0.3181594,1.0,0.4602538,0.29152718,0.92584145,0.09859806,0.23539178,0.12282193
happy,0.4023347,0.27104428,0.27635905,0.2854178,0.85483414,0.0,0.31958494,0.25839946,1.0,0.89623594,0.7493078,0.1252247,0.3754287,1.0,0.23795001,0.07627331,0.97424376,0.6439491,0.12764719,0.3099601
happy,0.31007808,0.27578276,0.29137895,0.32524273,0.70363986,0.0,0.42640173,0.27905402,1.0,0.7480609,0.7897319,0.6650421,0.3900762,1.0,0.5764426,0.54209644,0.92732245,0.07628932,0.07612699,0.21149783
happy,0.46891972,0.29231057,0.31756938,0.23678686,0.60978717,1.0,0.35755482,0.8922997,0.0,0.8610009,0.3778207,0.13722217,0.42896265,1.0,0.23868456,0.11631387,0.8091041,0.22093838,0.08600694,0.26203388
happy,0.34545326,0.22659269,0.35229233,0.3639331,0.82387096,1.0,0.4197158,0.88164485,1.0,0.8513786,0.802296,0.11668147,0.37176296,1.0,0.34797692,0.14983271,0.9731502,0.33244157,0.12992558,0.49960965
happy,0.770867,0.6214157,0.43155965,0.35197273,0.7740509,1.0,0.4014702,0.6998463,0.0,0.88224334,0.46827212,0.6746059,0.21320556,1.0,0.26759055,0.019148346,0.99723536,0.7871255,0.27995086,0.39089704
happy,0.38751015,0.5731914,0.51928234,0.23936222,0.6396169,1.0,0.51528984,0.9887317,0.0,0.896585,0.6691368,0.38952073,0.20170268,1.0,0.39514768,0.0710723,0.9990663,0.07871481,0.03281141,0.575567
happy,0.31106618,0.29738268,0.20988142,0.3133027,0.6415993,0.0,0.37347355,0.16342239,1.0,0.7976203,0.7268517,0.35067955,0.34001732,1.0,0.5480761,0.5771004,0.26606083,0.07104967,0.20596768,0.17340368
happy,0.45722878,0.40889287,0.47298172,0.26900706,0.93275136,1.0,0.41137058,0.8102753,0.0,0.9618302,0.8746232,0.10492509,0.22901613,1.0,0.16274412,0.018810278,0.9993913,0.36037558,0.1790798,0.81471264
happy,0.3329803,0.28611082,0.5572144,0.25769404,0.89681274,1.0,0.56775886,0.6901314,1.0,0.9197443,0.6513789,0.342074,0.24846242,1.0,0.31088102,0.032957304,0.998517,0.4528389,0.04546729,0.42596063
happy,0.507897,0.5977515,0.26035047,0.4332507,0.12360217,0.0,0.33725628,0.1442194,0.0,0.40535846,0.58231276,0.458948,0.4975059,1.0,0.4614359,0.66121465,0.6725884,0.07990142,0.7049127,0.3005438
