emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
happy,0.32670382,0.36711857,0.33714178,0.2850944,0.57647246,1.0,0.6010479,0.15971845,0.0,0.759769,0.6867997,0.18761075,0.41873038,1.0,0.35777265,0.24833114,0.99818593,0.11734028,0.14460029,0.19014364
happy,0.3141588,0.27752447,0.4130567,0.29527387,0.6511418,1.0,0.45824364,0.9761272,1.0,0.9712649,0.8303474,0.17516445,0.20606092,1.0,0.41839987,0.035363697,0.9981306,0.303028,0.2189274,0.070693605
happy,0.33192512,0.27193826,0.12730938,0.32994288,0.50488305,1.0,0.40761137,0.23096195,1.0,0.924531,0.7098917,0.06529079,0.32160914,1.0,0.31259865,0.07878473,0.9993299,0.049381502,0.33748716,0.12695347
happy,0.7684471,0.6032053,0.09617606,0.22176495,0.9337978,1.0,0.45185542,0.9731462,1.0,0.98481005,0.8287464,0.10566012,0.22540429,1.0,0.16463989,0.092993416,0.99977475,0.47809395,0.041392382,0.06445505
happy,0.63619727,0.49180755,0.16656747,0.4276576,0.11178932,0.0,0.08827563,0.005505685,1.0,0.053256962,0.26099432,0.118338324,0.48779622,0.0,0.22441217,0.03486966,0.9818351,0.5756942,0.006375205,0.073979735
happy,0.26025957,0.3195693,0.10717175,0.6107832,0.16002652,1.0,0.13503742,0.0809443,0.0,0.1923629,0.6646349,0.23402485,0.3907218,0.0,0.5694961,0.7581126,0.48223007,0.21852665,0.41537747,0.078273416
happy,0.26576602,0.49002525,0.22964166,0.2781303,0.9357783,1.0,0.5103425,0.99917835,1.0,0.98868775,0.8424776,0.18930684,0.16130297,1.0,0.17645396,0.0059972336,0.99985075,0.19307308,0.016452111,0.0673003
happy,0.76217073,0.38184315,0.27764034,0.3233978,0.8092018,1.0,0.38682666,0.79265493,1.0,0.9502046,0.7235542,0.55545473,0.3154659,1.0,0.40248334,0.21578495,0.9995759,0.46242905,0.17071642,0.037589923
happy,0.25843266,0.23972449,0.25439757,0.34242266,0.43813574,1.0,0.5309634,0.96737087,1.0,0.8757354,0.6525968,0.12881109,0.37341538,0.0,0.4306497,0.52118963,0.9951054,0.21600571,0.3398071,0.15805435
happy,0.31605852,0.2715536,0.09229622,0.23563251,0.8093512,1.0,0.64885974,0.92687887,1.0,0.9753078,0.5415231,0.0976432,0.25652504,1.0,0.10786857,0.0123415515,0.999977,0.51785815,0.039598208,0.38082415
happy,0.36730692,0.33622807,0.037067767,0.27352816,0.821183,1.0,0.5043274,0.97882926,1.0,0.9357433,0.76340544,0.36762252,0.19657817,1.0,0.45453358,0.028431712,0.9958324,0.5464729,0.033471797,0.068865314
happy,0.30704454,0.3352448,0.16882096,0.3119961,0.55586493,1.0,0.60159546,0.94332105,0.0,0.86095464,0.80432725,0.106856816,0.51819116,0.0,0.6205097,0.81456405,0.18173628,0.28424257,0.42202213,0.22978102
happy,0.34922686,0.40594333,0.24991238,0.28884643,0.27037433,1.0,0.4340594,0.83734727,0.0,0.8724378,0.74772376,0.12989411,0.49969107,0.0,0.41525412,0.78127337,0.14790948,0.0984322,0.23570126,0.089663684
happy,0.40082484,0.27019814,0.21968304,0.31780216,0.36780655,1.0,0.35261416,0.4844493,1.0,0.6861801,0.6398898,0.13396963,0.48179367,1.0,0.27756637,0.56021565,0.9915541,0.048975978,0.24141403,0.10599319
happy,0.70064396,0.38791943,0.33844393,0.3166742,0.8757698,1.0,0.40091348,0.98584116,1.0,0.9215183,0.84168464,0.19700833,0.2532433,1.0,0.26616126,0.053443417,0.99928325,0.51473504,0.046764575,0.105607755
happy,0.44104138,0.42334977,0.09683693,0.71435684,0.107161626,0.0,0.11353273,0.951427,0.0,0.1786507,0.73978144,0.2674245,0.3267029,0.0,0.65971136,0.41751364,0.06739488,0.02563815,0.23453963,0.033887815
happy,0.32916322,0.24868108,0.3338353,0.24067539,0.8043299,1.0,0.5193889,0.9958294,1.0,0.98113567,0.77967286,0.19685635,0.24754418,1.0,0.33461776,0.011543086,0.999496,0.2089885,0.016837034,0.049270794
happy,0.20635122,0.36240402,0.035459917,0.26897886,0.7480163,1.0,0.40160185,0.90594923,1.0,0.98550373,0.6311174,0.09740228,0.34624168,1.0,0.2613298,0.067562684,0.9998627,0.23825216,0.16214938,0.15815713
happy,0.4067538,0.3133546,0.16623344,0.21585712,0.9294391,1.0,0.7904204,0.997595,1.0,0.9795481,0.75307196,0.1938384,0.23377728,1.0,0.24345872,0.022277366,0.99930036,0.6928359,0.010281118,0.1925739
happy,0.44325417,0.41157073,0.06176529,0.7118306,0.115533635,0.0,0.18304905,0.09034826,1.0,0.32853958,0.6343268,0.21543124,0.39070332,0.0,0.5281897,0.73200685,0.32902554,0.09200772,0.12791908,0.0353511
happy,0.6251775,0.31664464,0.19878678,0.2720184,0.7734737,1.0,0.3733466,0.93932974,0.0,0.95847666,0.72555053,0.15764032,0.38190413,1.0,0.2825439,0.18440148,0.9971765,0.31936792,0.13717507,0.12857969
happy,0.46970373,0.5726463,0.1258426,0.3017193,0.3956966,1.0,0.39425018,0.54503787,1.0,0.7892412,0.783068,0.14450654,0.47487372,1.0,0.49376133,0.63081044,0.99780244,0.109512754,0.5012875,0.116190664
happy,0.597849,0.45404407,0.20937283,0.45146003,0.15263884,0.0,0.11418199,0.06456084,1.0,0.21257006,0.75815994,0.33950284,0.46382463,0.0,0.73919255,0.5990295,0.5103179,0.14355227,0.40424323,0.09025605
happy,0.48704502,0.33085555,0.42349604,0.60606617,0.24481718,1.0,0.24332348,0.8549591,0.0,0.58883476,0.5943476,0.34675583,0.5169116,0.0,0.57671255,0.5390401,0.8825559,0.21372052,0.1307122,0.10807749
happy,0.48614958,0.36331016,0.8073727,0.6948306,0.11223042,0.0,0.11804558,0.059988216,1.0,0.1302541,0.5355688,0.12460022,0.6313882,0.0,0.7491517,0.77437276,0.5831938,0.46167785,0.2869172,0.083248004
happy,0.22314537,0.34906632,0.20974435,0.2803859,0.95626676,1.0,0.49145293,0.9994332,1.0,0.9889353,0.7731443,0.087426305,0.20188151,1.0,0.22429618,0.10080117,0.9998903,0.48336065,0.02007497,0.25613207
happy,0.41861793,0.52020276,0.24107036,0.37650114,0.20467879,0.0,0.20273621,0.021790922,1.0,0.3488814,0.5375033,0.094934136,0.42761165,0.0,0.48324114,0.80044204,0.063670345,0.27512735,0.5350133,0.14623444
happy,0.28227177,0.22943807,0.18701495,0.24724181,0.6365288,1.0,0.3990044,0.8205503,1.0,0.81494874,0.75246274,0.3004595,0.22670293,0.0,0.32525656,0.68505967,0.9329765,0.07263097,0.17429835,0.25644732
happy,0.30449143,0.17480463,0.17189273,0.28516814,0.26267478,0.0,0.2753367,0.004924805,0.0,0.22796811,0.41139618,0.1694672,0.54964525,0.0,0.5798489,0.70462984,0.010226449,0.11799382,0.5117807,0.16196541
happy,0.37046617,0.15186262,0.18727829,0.3580204,0.42170286,1.0,0.38966948,0.9763472,0.0,0.8374889,0.76069677,0.12791447,0.47431308,1.0,0.40245345,0.70911705,0.98390085,0.14080966,0.09920029,0.073240474
happy,0.20478427,0.24741235,0.1849137,0.25856674,0.2715375,0.0,0.29824543,0.008126596,0.0,0.23675562,0.52897215,0.41963914,0.44029483,0.0,0.4539355,0.63025504,0.18849938,0.065844335,0.41866252,0.11618264
happy,0.469866,0.46003422,0.024142979,0.33443072,0.67710924,1.0,0.2674106,0.58216107,1.0,0.9212738,0.7775301,0.22670239,0.43786427,1.0,0.374797,0.025022192,0.9991898,0.6040138,0.057437737,0.09674497
happy,0.30599013,0.24206151,0.16342013,0.22853322,0.93581694,1.0,0.6692649,0.9612175,1.0,0.98134047,0.630546,0.11457843,0.2464904,1.0,0.18567902,0.092800744,0.99847573,0.49786612,0.064423904,0.4023838
happy,0.3373489,0.17810458,0.17121662,0.28101942,0.49708065,1.0,0.31742236,0.9354283,0.0,0.8608122,0.65850216,0.10403736,0.2373558,1.0,0.2042372,0.07262301,0.9963406,0.18115658,0.08126833,0.07343818
happy,0.40879217,0.23901092,0.10604654,0.44782397,0.16891834,0.0,0.09559137,0.05182592,1.0,0.4048152,0.6070305,0.43477005,0.35251632,0.0,0.6438591,0.56219405,0.041989498,0.032459985,0.461752,0.03151553
happy,0.28787732,0.31288177,0.06947468,0.26359478,0.9403274,1.0,0.49684018,0.98546,1.0,0.98858494,0.73760456,0.33773848,0.13783918,1.0,0.12218166,0.0057391073,0.9998605,0.6020587,0.011056659,0.12729676
happy,0.3094914,0.27698985,0.121411614,0.54305845,0.72497904,1.0,0.25770035,0.9518816,1.0,0.9478021,0.7409249,0.28111163,0.21888974,1.0,0.34041286,0.0059145587,0.99980277,0.90525615,0.015769338,0.03676298
happy,0.3267116,0.3510834,0.2848467,0.282877,0.661696,0.0,0.5562934,0.8901964,1.0,0.78168064,0.62537634,0.19511145,0.29699764,1.0,0.36371037,0.47015104,0.9675962,0.22715881,0.520232,0.22662963
happy,0.47273955,0.31862763,0.07054767,0.42490685,0.30985716,1.0,0.39055502,0.69307137,1.0,0.6379206,0.737996,0.2535031,0.57635766,0.0,0.8099298,0.7148133,0.39351144,0.11242098,0.09720545,0.076007254
happy,0.50589216,0.45544648,0.19043182,0.2583431,0.58718485,0.0,0.64463156,0.9676914,1.0,0.861029,0.64674085,0.25028428,0.2356283,1.0,0.46846527,0.36916617,0.9998222,0.25516427,0.24892023,0.25629306
happy,0.23632064,0.21052602,0.10254266,0.38592514,0.18213534,0.0,0.13415615,0.17902254,0.0,0.6344563,0.6954517,0.12719512,0.5780029,0.0,0.44170058,0.5211418,0.0088469535,0.105117135,0.18841639,0.033915386
happy,0.38161036,0.38616705,0.060996275,0.26496354,0.7835389,1.0,0.24738653,0.878767,1.0,0.86372244,0.64866775,0.49050623,0.40887442,1.0,0.35660246,0.05054869,0.99642915,0.34847757,0.09566283,0.1203319
happy,0.13807084,0.29908875,0.12516981,0.22950673,0.8065687,1.0,0.4166165,0.8547531,0.0,0.9661207,0.57041633,0.10384054,0.3493333,1.0,0.16214666,0.030458603,0.99896705,0.2156919,0.18694223,0.24990949
happy,0.26946828,0.2203367,0.28077516,0.31476712,0.43103817,1.0,0.33736178,0.8250991,0.0,0.6979604,0.6920018,0.32045442,0.3808123,0.0,0.5702007,0.70039594,0.23698181,0.36994785,0.30311242,0.16055287
happy,0.26351386,0.19347781,0.07903544,0.2670039,0.95568115,0.0,0.3843176,0.97214884,0.0,0.9850278,0.74674034,0.14761296,0.35835275,1.0,0.2808087,0.09662187,0.9985057,0.38020906,0.07422339,0.0441916
happy,0.49644735,0.33154166,0.10005704,0.26069334,0.783512,1.0,0.41581395,0.89401835,0.0,0.95996904,0.77560896,0.08105171,0.24166773,1.0,0.34633267,0.4616813,0.9921789,0.22524086,0.36383173,0.11995634
happy,0.48506606,0.37963122,0.13566896,0.28088343,0.30376783,0.0,0.20854825,0.09185007,0.0,0.7439816,0.6269133,0.61589515,0.3923858,0.0,0.8028296,0.8130481,0.030424414,0.08910649,0.6339391,0.16369236
happy,0.38487253,0.2905842,0.26153943,0.5645581,0.106327094,0.0,0.09315263,0.119554915,1.0,0.07136413,0.24594244,0.18408495,0.42509624,0.0,0.15902182,0.17991166,0.98767275,0.6433496,0.03866002,0.021292817
happy,0.3627831,0.5025305,0.10891376,0.6668388,0.4073028,1.0,0.22417991,0.9765072,1.0,0.8950735,0.58750015,0.20833196,0.47108698,1.0,0.43237752,0.05568176,0.9992884,0.15634972,0.08783492,0.034837786
happy,0.33356786,0.39122984,0.10613353,0.2206312,0.85207856,0.0,0.45666057,0.9923273,1.0,0.9681816,0.75639194,0.26912156,0.42054215,1.0,0.4374622,0.06917893,0.99964464,0.18734287,0.20892821,0.18040973
happy,0.46199727,0.2776834,0.30972067,0.2919722,0.7051053,1.0,0.5495998,0.77362037,1.0,0.9359292,0.8069924,0.5573508,0.3555785,1.0,0.3705251,0.06429951,0.99651366,0.17249802,0.14207767,0.18715297
happy,0.4643957,0.2965208,0.22296567,0.40519658,0.8481607,1.0,0.44440842,0.38863096,1.0,0.97969216,0.50228894,0.3985879,0.57666147,1.0,0.41174066,0.33405668,0.997898,0.49290648,0.10171359,0.26420978
happy,0.5022792,0.23029399,0.14076683,0.24185647,0.87460047,1.0,0.41746563,0.87482166,1.0,0.95994216,0.7321971,0.26007602,0.21195237,1.0,0.23763846,0.018766724,0.9970393,0.674001,0.017416043,0.06759482
happy,0.3620299,0.28635868,0.05196037,0.33858305,0.83663267,1.0,0.2091011,0.98235196,1.0,0.9772585,0.7784093,0.51776594,0.37594706,1.0,0.18210922,0.038482897,0.99502724,0.29987574,0.07321309,0.038454007
happy,0.56610376,0.35719204,0.2033197,0.49465916,0.11183904,0.0,0.19445448,0.66513413,0.0,0.13282536,0.43969238,0.24210511,0.591861,0.0,0.26628485,0.5089076,0.65781224,0.08990566,0.1419096,0.05396184
happy,0.36950555,0.26728505,0.2550163,0.69741035,0.2569104,1.0,0.18761866,0.43555617,0.0,0.74848366,0.76025105,0.1775656,0.498429,0.0,0.4930662,0.81707287,0.3017136,0.2282935,0.43081206,0.028512673
happy,0.3474228,0.33740383,0.27309105,0.63462275,0.05626689,0.0,0.14204441,0.0023516293,0.0,0.103251114,0.3707449,0.053974133,0.33445007,0.0,0.31193948,0.1885002,0.18491901,0.4240453,0.27073753,0.046180643
happy,0.32995272,0.3065515,0.13111678,0.26406893,0.7018338,1.0,0.39407912,0.023250148,1.0,0.89812416,0.89790034,0.5806293,0.5744133,0.0,0.6212543,0.65047526,0.41307253,0.10393535,0.50026244,0.123849474
happy,0.40848827,0.4491201,0.08892055,0.2790841,0.8338763,1.0,0.35816714,0.7252423,1.0,0.9889014,0.8289627,0.07298182,0.22281215,1.0,0.28338328,0.011487295,0.99997985,0.7135016,0.06761962,0.1157149
happy,0.37733594,0.3021014,0.21110311,0.32214877,0.897133,1.0,0.5557569,0.98874646,1.0,0.97100407,0.87036026,0.37670282,0.22934934,1.0,0.2880609,0.016726986,0.99689096,0.6349469,0.007459295,0.065928616
happy,0.13371858,0.21034755,0.28891772,0.27991346,0.7257117,1.0,0.40030822,0.9194766,1.0,0.9799558,0.83320475,0.12883683,0.31901592,1.0,0.57673156,0.013516556,0.99786633,0.066195734,0.116925456,0.1320306
happy,0.6393153,0.5861132,0.48674014,0.31866664,0.5037197,0.0,0.43854788,0.0061346083,0.0,0.50434566,0.4888562,0.5421639,0.41068375,0.0,0.32722542,0.33130932,0.7675914,0.09979375,0.7074657,0.8149469
happy,0.2854098,0.20241374,0.27757117,0.2555073,0.502149,1.0,0.34211332,0.9705376,1.0,0.95781237,0.74588263,0.3195226,0.28089583,1.0,0.3290337,0.029275322,0.9998388,0.22978874,0.494534,0.11235621
happy,0.31764454,0.104271054,0.63361794,0.34886697,0.2480935,0.0,0.271625,0.53642637,1.0,0.5921185,0.7518327,0.06429872,0.26671284,1.0,0.29958823,0.5415655,0.59004766,0.3413864,0.38282365,0.051843014
happy,0.31188327,0.1467618,0.1707811,0.28213295,0.3146898,1.0,0.369347,0.7714643,1.0,0.85748935,0.703484,0.11602189,0.3280565,0.0,0.49013358,0.5718518,0.03877878,0.07072937,0.16226071,0.1554703
happy,0.51290965,0.40691805,0.48472616,0.23741116,0.88281465,1.0,0.5367275,0.99431384,1.0,0.9796138,0.75317013,0.36687776,0.25313866,1.0,0.3906307,0.012422463,0.9999429,0.43030992,0.035102732,0.11889564
happy,0.43535924,0.15631415,0.3050741,0.3014811,0.41918308,1.0,0.39683786,0.9832277,1.0,0.8788684,0.5850514,0.06773506,0.27810588,1.0,0.56164616,0.23318362,0.9995704,0.08894973,0.1779307,0.27125192
happy,0.5036447,0.36618263,0.13042769,0.23971511,0.642033,1.0,0.36952794,0.97443557,1.0,0.842577,0.78682154,0.26900482,0.4307135,1.0,0.19560118,0.073241055,0.9987419,0.23699884,0.024461972,0.091671064
happy,0.56208795,0.31808457,0.26033747,0.27157757,0.43364534,1.0,0.38008073,0.69344485,1.0,0.85450524,0.5428604,0.13960913,0.2859698,1.0,0.35059524,0.63069284,0.8421057,0.06760652,0.16832162,0.084201686
happy,0.4576843,0.28635758,0.107523516,0.32663557,0.7935005,1.0,0.55420053,0.86845523,1.0,0.94491017,0.705926,0.31451112,0.30880278,1.0,0.33264872,0.088782534,0.9996879,0.56952727,0.119499885,0.30026758
happy,0.36147127,0.27296954,0.22637245,0.24209563,0.95210534,1.0,0.73765844,0.37588605,1.0,0.9886586,0.70184743,0.015035579,0.17350996,1.0,0.05177841,0.015261615,0.99997544,0.70233154,0.12297407,0.36573088
happy,0.53200257,0.40830514,0.4410537,0.31040594,0.097027294,0.0,0.37541354,0.7426933,1.0,0.26554927,0.32927015,0.5788529,0.45431015,0.0,0.14724948,0.504429,0.9004861,0.16316456,0.19366126,0.29935685
happy,0.5211239,0.51192576,0.11608067,0.23217842,0.90789866,1.0,0.33844423,0.74516404,1.0,0.94999176,0.6511276,0.114870824,0.26596117,1.0,0.22719869,0.010397892,0.99846846,0.7286511,0.022485208,0.43153736
happy,0.44497377,0.21234843,0.36867052,0.41062006,0.1898451,1.0,0.168669,0.12467853,1.0,0.35319027,0.50416726,0.13255973,0.33411556,1.0,0.4934996,0.576181,0.86873794,0.28304616,0.37546584,0.06142378
happy,0.32316628,0.24312033,0.10862256,0.596365,0.153161,0.0,0.103720084,0.14960791,0.0,0.46774447,0.7611407,0.022454482,0.36294717,1.0,0.27996373,0.38494757,0.12382209,0.25342116,0.85534066,0.04496244
happy,0.30414772,0.27582738,0.04550001,0.29482722,0.68966806,1.0,0.21821491,0.5896043,1.0,0.9722697,0.73861945,0.045235667,0.41059786,1.0,0.29628313,0.21472356,0.99660033,0.15992543,0.02079503,0.2516769
happy,0.4263576,0.35380483,0.14412805,0.34509507,0.2623599,1.0,0.56950545,0.9897016,1.0,0.5902919,0.70411175,0.07992063,0.3522035,0.0,0.42516115,0.75650245,0.023272404,0.06637226,0.3969996,0.17531419
happy,0.6239784,0.56025416,0.086584404,0.5143367,0.5165396,1.0,0.27374855,0.9512601,0.0,0.8225656,0.5696627,0.5380897,0.5530707,1.0,0.37479013,0.14641729,0.98840874,0.46039456,0.23346509,0.07622018
happy,0.21971302,0.21709797,0.23366305,0.44200763,0.27229768,0.0,0.23357807,0.3844442,0.0,0.4828982,0.68750316,0.0445523,0.4569834,1.0,0.39451134,0.33128104,0.85514367,0.15405315,0.22828847,0.023325805
happy,0.37314466,0.41674432,0.065937474,0.4741075,0.12522109,1.0,0.24589334,0.4953597,0.0,0.29855543,0.57108104,0.6665656,0.47301838,0.0,0.3071043,0.6667461,0.700435,0.16358483,0.063389,0.05409171
happy,0.46648854,0.15880221,0.29001984,0.59857076,0.14230627,0.0,0.2008256,0.7311343,0.0,0.08514538,0.23726262,0.20193303,0.20771733,1.0,0.25293157,0.012593923,0.99941075,0.94203377,0.061953105,0.03127323
happy,0.5483536,0.18438323,0.34754726,0.38023797,0.1285076,0.0,0.15849276,0.1629858,1.0,0.17865723,0.60722834,0.14781211,0.31272167,0.0,0.21934359,0.37907115,0.2634357,0.16358659,0.4489879,0.03661768
happy,0.65811574,0.5539461,0.071873784,0.2881492,0.83767784,1.0,0.4426679,0.99520385,1.0,0.98749405,0.69950485,0.32945105,0.48207444,1.0,0.3745429,0.042850573,0.99942845,0.50772333,0.113255985,0.20105115
happy,0.2960994,0.061524417,0.5566448,0.37069845,0.06916541,0.0,0.16783658,0.48684385,0.0,0.08168791,0.19650967,0.3337464,0.4360138,0.0,0.28706363,0.26435196,0.8342176,0.089723445,0.15898094,0.044405364
happy,0.24660188,0.19676998,0.7119181,0.3204257,0.817143,0.0,0.30568328,0.97051233,0.0,0.94139206,0.93542427,0.4216982,0.49846515,1.0,0.65168095,0.6420933,0.0075598736,0.4601919,0.10625822,0.041976724
happy,0.22718744,0.15189627,0.26587653,0.22409159,0.94066596,1.0,0.446156,0.72094315,1.0,0.9882526,0.85392004,0.0468835,0.16532321,1.0,0.13316382,0.00877088,0.9999509,0.618374,0.017793102,0.45437
happy,0.18653329,0.26638573,0.037722625,0.37577087,0.121960655,0.0,0.10074895,0.12408946,0.0,0.37578392,0.6459714,0.08045644,0.34993705,0.0,0.35423458,0.7234788,0.004273675,0.18473783,0.47691432,0.020488204
happy,0.4898117,0.18984178,0.35219586,0.2835225,0.45772615,1.0,0.4732473,0.95017356,1.0,0.83922774,0.7093998,0.43178692,0.52783775,0.0,0.46167374,0.5509704,0.8109595,0.09471668,0.38325,0.13028145
happy,0.34149137,0.17873955,0.13178097,0.31620637,0.15505858,0.0,0.2204337,0.05895708,1.0,0.2039181,0.32581404,0.20619042,0.44256842,0.0,0.44596273,0.6842839,0.083272085,0.18024871,0.20939168,0.10358933
happy,0.33639798,0.23550296,0.11125173,0.25683326,0.89672923,1.0,0.47306046,0.9693253,1.0,0.98813653,0.8686921,0.17382024,0.19548808,1.0,0.31880498,0.076038405,0.9998964,0.44247317,0.051309217,0.08783485
happy,0.39651522,0.2868541,0.14020254,0.29643542,0.29482973,0.0,0.43265182,0.7123067,1.0,0.8356414,0.57464737,0.06804627,0.46664426,1.0,0.3024335,0.7231596,0.9462597,0.09071863,0.12437966,0.25748137
happy,0.23019485,0.3797714,0.098718904,0.23854892,0.8494334,0.0,0.3570745,0.040355068,1.0,0.973319,0.7677326,0.17060678,0.40880978,1.0,0.19480482,0.108443,0.99979657,0.12158662,0.06291811,0.39059505
happy,0.28670728,0.10811718,0.54654276,0.28205132,0.6214257,0.0,0.65897614,0.7700389,0.0,0.84592503,0.6890993,0.5407638,0.40411672,0.0,0.7343925,0.21493031,0.85448474,0.15677711,0.19753344,0.5098666
happy,0.46029016,0.24971274,0.117612205,0.2683209,0.4487307,0.0,0.45681864,0.9553627,1.0,0.9079215,0.660546,0.39178145,0.37111524,1.0,0.40679812,0.44217536,0.99164903,0.2969249,0.3859091,0.18706073
happy,0.46522382,0.44169614,0.08281929,0.72073764,0.2814683,0.0,0.13604382,0.09521203,1.0,0.29574147,0.62880325,0.09393929,0.48477498,0.0,0.49978712,0.792491,0.12198094,0.09780785,0.42843187,0.03624657
happy,0.17474566,0.22808374,0.023199528,0.39050135,0.16834809,0.0,0.1135386,0.1150399,0.0,0.2382581,0.5082734,0.076957345,0.42072684,0.0,0.340544,0.3679321,0.0015292489,0.15402542,0.10395758,0.020143643
happy,0.7083419,0.5294159,0.15665516,0.35268074,0.6386748,1.0,0.33095524,0.99494237,0.0,0.9587613,0.7145405,0.52892804,0.30828106,1.0,0.43256953,0.007878078,0.999323,0.34919396,0.06583889,0.11823214
happy,0.3524683,0.23439403,0.19543919,0.41204247,0.14897774,0.0,0.16277353,0.39074633,1.0,0.35100722,0.49436378,0.03110588,0.3800737,0.0,0.48874614,0.81837624,0.049675144,0.067561395,0.40546104,0.09643233
happy,0.187764,0.18541405,0.085738584,0.24959576,0.7486189,1.0,0.56150067,0.96430355,1.0,0.9490487,0.75963944,0.26299623,0.20220986,1.0,0.2487736,0.019409422,0.99977213,0.8323691,0.101561785,0.13703649
happy,0.45531774,0.20384115,0.2835717,0.26789543,0.92018896,1.0,0.52433133,0.95395356,1.0,0.9455039,0.79509753,0.15886511,0.42550007,1.0,0.42277658,0.08535165,0.9986909,0.24110888,0.00745783,0.20652358
happy,0.22109304,0.1695612,0.15072632,0.3641413,0.29449528,0.0,0.15750952,0.4554082,1.0,0.31474656,0.5866531,0.2761939,0.41756925,0.0,0.36218625,0.66432095,0.012386147,0.2915015,0.3509939,0.079015575
happy,0.44760427,0.51980805,0.21196733,0.28531462,0.8902659,1.0,0.47376606,0.9627071,1.0,0.9389031,0.68595564,0.69563013,0.2784212,1.0,0.2674353,0.035002664,0.99977356,0.7686679,0.0071589,0.45200315
happy,0.33774808,0.24874038,0.12740676,0.27868313,0.49190626,1.0,0.45219335,0.9887101,1.0,0.960071,0.46298906,0.110234044,0.3447373,1.0,0.17551215,0.039733723,0.9994729,0.14797717,0.39422825,0.15263972
happy,0.3178368,0.24923033,0.21312343,0.36867374,0.17537369,0.0,0.34927937,0.010610225,0.0,0.2414491,0.57750505,0.32498974,0.55683565,0.0,0.48275492,0.7535094,0.01078648,0.06673599,0.4331192,0.07315444
happy,0.448891,0.69621,0.1287608,0.70607346,0.28342062,0.0,0.17577983,0.5456207,1.0,0.7344797,0.59683603,0.297924,0.5086499,0.0,0.31984654,0.76087624,0.54294026,0.09630558,0.5801485,0.0479146
happy,0.16394037,0.13044655,0.06842289,0.71736866,0.05866166,0.0,0.07681352,0.0033438776,1.0,0.017856263,0.14176057,0.039301794,0.24913031,0.0,0.1564221,0.20502277,0.56221044,0.07115505,0.10895401,0.030044029
happy,0.4432455,0.5876123,0.45002934,0.35664845,0.1277461,1.0,0.18000033,0.9579987,1.0,0.26168987,0.49849245,0.6283963,0.5513797,0.0,0.8401809,0.7236968,0.17884466,0.28220156,0.29666847,0.25932
happy,0.5884155,0.2084955,0.14617053,0.58363026,0.1630358,0.0,0.10979844,0.028046237,0.0,0.40078154,0.70702726,0.27272394,0.23198569,1.0,0.44634837,0.4135728,0.03243617,0.10536546,0.06192195,0.04092394
happy,,,,,,,,,,,,,,,,,,,,
happy,0.28754023,0.19644856,0.18253961,0.28366405,0.32716042,1.0,0.5468475,0.9063851,0.0,0.89064854,0.82325786,0.10482737,0.4632084,1.0,0.41971096,0.5019405,0.9917047,0.15316668,0.16315416,0.12996565
happy,0.34126037,0.25346717,0.32501897,0.46237066,0.1223367,0.0,0.19978692,0.0021208872,1.0,0.19103783,0.3231153,0.21998309,0.53058285,0.0,0.5434189,0.4804929,0.015162517,0.0534368,0.18856156,0.06924853
happy,0.36299926,0.22551377,0.15620904,0.36227,0.48108667,1.0,0.3778482,0.17961647,0.0,0.56548864,0.6943828,0.41788924,0.31465924,1.0,0.34896275,0.07545632,0.9989512,0.21015708,0.13975893,0.069714524
happy,0.56313026,0.22370107,0.25112075,0.3046925,0.6388206,1.0,0.46272826,0.75691,1.0,0.90995246,0.8220947,0.1768482,0.3445612,1.0,0.56211656,0.022164118,0.99862325,0.5395236,0.12818082,0.10798416
happy,0.5271172,0.50703174,0.077731945,0.37137747,0.6973473,1.0,0.26177353,0.9448278,0.0,0.82701546,0.84899974,0.52626836,0.27126595,1.0,0.38482827,0.040365726,0.99969757,0.43747097,0.007224404,0.018187908
happy,0.51363677,0.37870902,0.12819752,0.27659214,0.60084206,1.0,0.36549452,0.45678976,0.0,0.8892779,0.67583454,0.14856209,0.40679732,0.0,0.34920853,0.7716771,0.9899642,0.3456576,0.08814544,0.15909155
happy,0.3480462,0.17416507,0.37769416,0.28961444,0.51317924,1.0,0.53057843,0.99813014,1.0,0.94943774,0.72221494,0.3358425,0.606434,1.0,0.3933521,0.61252207,0.99842596,0.080451444,0.16764353,0.15275714
happy,0.48854244,0.35780352,0.109512754,0.25512493,0.93594134,1.0,0.4789867,0.90866786,0.0,0.9900637,0.768631,0.26358452,0.4557326,1.0,0.26287398,0.13673556,0.9984464,0.35686687,0.075603485,0.047359265
happy,0.22402899,0.25806844,0.023297701,0.26466402,0.9065889,1.0,0.44640657,0.9401274,1.0,0.98726743,0.73495525,0.12836534,0.20025998,1.0,0.09534849,0.014946299,0.9998479,0.51718867,0.04586159,0.19458853
happy,0.4177547,0.33524275,0.2991584,0.23066232,0.86938715,1.0,0.565628,0.9396982,1.0,0.97219455,0.8679868,0.16149865,0.37107074,1.0,0.3693394,0.06591162,0.99563956,0.39603835,0.04112918,0.31185725
happy,0.3203929,0.34386107,0.3011848,0.5659529,0.13126497,0.0,0.19617002,0.88672704,0.0,0.3720833,0.7648231,0.028540296,0.3630335,0.0,0.164281,0.5502728,0.28002265,0.11083496,0.18428017,0.049881734
